id,name,category,latitude,longitude,address,district,island
osm-node/801346736,"Cayman Island Dental Clinic",medical,19.712345,-79.819769,"215, Dennis Foster Road, Stake Bay",Cayman Brac,Cayman Brac
osm-way/372654684,"Dollar Rent A Car",transport,19.286703,-81.374238,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/6177029585,"Public Transit Bus Depot",transport,19.287718,-81.373229,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/62216396,"Foster's Food Fair",shopping,19.376612,-81.410865,"2373, Willie Farrington Drive, West Bay",West Bay,Grand Cayman
osm-way/373717148,"Chisolm Grocery and Liquor",shopping,19.352289,-81.212231,"North Side Road",Grand Cayman,Grand Cayman
osm-way/1025320707,"Bayside Grocery",shopping,19.711311,-79.818781,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1025320813,"L&M Super Store",shopping,19.712193,-79.822484,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/3763440405,"Smart N Shop",shopping,19.37447,-81.409695,"Church Street, West Bay",West Bay,Grand Cayman
osm-node/3763440425,"The Perfect Touch Grocery",shopping,19.373138,-81.412005,"Reverend Blackman Drive, West Bay",West Bay,Grand Cayman
osm-node/3763440426,"Vidette's Grocery",shopping,19.375559,-81.410597,"Reverend Blackman Drive, West Bay",West Bay,Grand Cayman
osm-way/369192352,"Hell Service Station",shopping,19.3794,-81.4068,"Hell Road, West Bay",West Bay,Grand Cayman
osm-way/369744276,"Mitzi's Fine Jewelry",shopping,19.337749,-81.388177,"West Bay Road, West Bay",Seven Mile Beach,Grand Cayman
osm-way/372544047,"Caribbean Jewellers",shopping,19.285149,-81.376287,"Edward Street, George Town",George Town,Grand Cayman
osm-node/5396260622,"Hell’s Souvenirs",shopping,19.3794,-81.4068,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman
osm-way/373166350,"The Sandbox Boutique",shopping,19.306103,-81.102342,"Austin Conolly Road",East End,Grand Cayman
osm-node/819020837,"Post Office",services,19.708555,-79.819893,"327, Spot Bay Road, Spot Bay, KY-2-2400",Cayman Brac,Cayman Brac
osm-node/3772783666,"Post Smart",services,19.286885,-81.376726,"638, West Bay Road, West Bay",George Town,Grand Cayman
osm-node/6446923060,"West End Post Office",services,19.707978,-79.817632,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/62184771,"Airport Post Office",services,19.288277,-81.376818,"136, Dorcy Drive",George Town,Grand Cayman
osm-way/369206375,"West Bay Post Office",services,19.375834,-81.409803,"Church Street, West Bay",West Bay,Grand Cayman
osm-way/372544051,"Cayman Islands Post Office (Historic Building)",services,19.284397,-81.376568,"Edward Street, George Town",George Town,Grand Cayman
osm-way/373165994,"East End Post Office",services,19.30632,-81.098351,"Austin Conolly Road",East End,Grand Cayman
osm-way/374042777,"Savannah Post Office",services,19.272164,-81.298615,"1687, Shamrock Road, Savannah",Grand Cayman,Grand Cayman
osm-way/370672078,"Royal Cayman Islands Police Traffic Department",services,19.284334,-81.372522,"Lyndhurst Avenue, George Town",George Town,Grand Cayman
osm-node/5105662584,"Brac Department of Agriculture",services,19.71134,-79.821224,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/5118342043,"Public Works",services,19.663962,-80.057998,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/83121467,"Cayman Islands Legislative Assembly",services,19.287242,-81.373522,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/372796854,"Majorie's Beauty Salon",wellness,19.373673,-81.407867,"Mount Pleasant Road, West Bay",West Bay,Grand Cayman
osm-way/62064778,"Truman Bodden Sports Complex",wellness,19.288202,-81.372128,"Olympic Way, Lambert House",George Town,Grand Cayman
osm-node/5105577994,"Church of God Full Gospel",religious,19.708331,-79.819769,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/171506929,"East End Seventhday Adventist Church",religious,19.30528,-81.099141,"Austin Conolly Road",East End,Grand Cayman
osm-way/373688275,"Church of God Full Gospel Hall",religious,19.284851,-81.373392,"South Church Street, George Town",George Town,Grand Cayman
osm-way/543913265,"All Nations United Pentecostal Church",religious,19.287037,-81.375927,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/609525763,"South Sound United Church",religious,19.284953,-81.376642,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/5105648621,"Spot Bay Primary School",education,19.710587,-79.818593,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/45159353,"Lighthouse School",education,19.279801,-81.338791,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/1025287950,"West End Primary School",education,19.709274,-79.817781,"West Side Road, West End",Cayman Brac,Cayman Brac
osm-way/1025320502,"Creek & Spot Bay Junior School",education,19.711967,-79.821321,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1025320630,"Creek Primary School",education,19.70776,-79.821169,"Creek Road, Creek",Cayman Brac,Cayman Brac
serp-ChIJ01qy2vb1JY8RhKzN5sKNh2U-wxuzbo5dy,"THE LONDONER AT MORRITT'S TORTUGA CLUB",hotel,19.344986,-81.089418,"2289 Queens Hwy, Colliers, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJmcMcCfOHJY8RDWqAZS9TKqk-qj2zi1tog,"Grand Cayman Nightlife",bar,19.287154,-81.375309,"23 N Church St, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJK05LX_SHJY8R1NnbpJpvD8w-0wvx62w99,"Airwaves Watersports",water_sports,19.324373,-81.17663,"Seven Mile Public Beach, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJL6lYOO19L48R30YHBck01j0-neql6uohs,"Hell, Grand Cayman",activity,19.3794,-81.4068,"Hell Rd, West Bay, Cayman Islands",West Bay,Grand Cayman
serp-ChIJqZBxZxuGJY8RgxEVjfDS4X4-6xqa15utr,"Grand Harbor Shopping Centre",shopping,19.331143,-81.37976,"7MJ3+MF4, Grand Harbour, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJM0wdGNeHJY8RgOhnG-Uxhik-4kgkom2gh,"Casa Luna — Luxury Cayman Villas",villa_rental,19.280067,-81.392067,"592 South Church Street, S Sound Rd, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/62225870,"The Pinacle",hotel,19.339563,-81.389771,"West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman
osm-way/62225875,"Sundowner",hotel,19.337809,-81.392442,"1759, West Bay Road, West Bay",Seven Mile Beach,Grand Cayman
osm-way/373718111,"Novel",hotel,19.366272,-81.258545,"Rum Point, Grand Cayman, Cayman Islands",Rum Point,Grand Cayman
osm-way/274608895,"B",villa_rental,19.3428,-81.3917,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/3761655824,"Catch",restaurant,19.372798,-81.409448,"Batabano Road, West Bay",West Bay,Grand Cayman
osm-node/5124855883,"Kuboh",restaurant,19.340456,-81.390229,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-way/372544049,"Apples",restaurant,19.28668,-81.372139,"Edward Street, George Town",George Town,Grand Cayman
osm-node/3774179060,"Café del Sol",restaurant,19.287331,-81.376394,"Fort Street, George Town",George Town,Grand Cayman
osm-node/5967117913,"Full of Beans",restaurant,19.288724,-81.378363,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/6447003123,"Kabana Kai Cafe",restaurant,19.708239,-79.821366,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/6448695835,"Blue Breeze Cafe",restaurant,19.711794,-79.818144,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/1122551789,"Sol",bar,19.287405,-81.372467,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/5124855882,"Lillie's",bar,19.337611,-81.391943,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-way/171506996,"Pirates Cove Bar",bar,19.30413,-81.100327,"Austin Conolly Road",East End,Grand Cayman
osm-way/225806361,"Coral Aisle",bar,19.712211,-79.820355,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/372518394,"Jet Nightclub",bar,19.28907,-81.373413,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/1025369962,"Public Beach",beach,19.6931,-79.8466,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/6446867774,"Brac's Clinic",medical,19.712169,-79.820781,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/372597767,"IRG",financial,19.285888,-81.374622,"Shedden Road, George Town",George Town,Grand Cayman
osm-way/372654686,"National",transport,19.289,-81.3546,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/372654687,"Payless",transport,19.286293,-81.376077,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/776301557,"Texaco",transport,19.373546,-81.40873,"Birch Tree Hill Road, West Bay",West Bay,Grand Cayman
osm-node/6354579234,"Rubis",transport,19.276016,-81.251528,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/62085172,"Delworth's Esso",transport,19.284661,-81.37224,"North Church Street, George Town",George Town,Grand Cayman
osm-node/3763466375,"Liberty's",shopping,19.377285,-81.410731,"Reverend Blackman Drive, West Bay",West Bay,Grand Cayman
osm-way/141688701,"Devil's Hangout",shopping,19.375547,-81.409925,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman
serp-ChIJMeYLHYOHJY8R3S_4ezwCXfE-i6y58lg3p,"Shop Cayman Islands",shopping,19.273417,-81.298097,"342a Dorcy Drive Grand Cayman KY1, 1204, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJEZLA-L-HJY8RaTldYtXGrZ4-f3hm89keq,"JUDY’S TAXI & TOURS",transport,19.377556,-81.409135,"8JRC+FVH, West Bay, Cayman Islands",West Bay,Grand Cayman
critical-pedro-castle,"Pedro St. James National Historic Site",attraction,19.2667,-81.3,"Pedro Castle Road, Savannah, Grand Cayman",Bodden Town,Grand Cayman
osm-node/819001334,"Carib Sands Beach Resort",hotel,19.708299,-79.822004,"South Side Road, West End, KY-3",Cayman Brac,Cayman Brac
osm-node/4103896817,"George Town Villas",hotel,19.2866,-81.3744,"47, Snooze Lane, George Town, Grand Cayman",George Town,Grand Cayman
osm-way/80290317,"Cayman Reef Resort",hotel,19.285199,-81.376773,"407, West Bay Road, West Bay, Seven Mile Beach",George Town,Grand Cayman
osm-node/7499878585,"OCEAN CLUB",villa_rental,19.273084,-81.328781,"Ocean Club Condos",Grand Cayman,Grand Cayman
osm-way/374443847,"Bancroft Villas",villa_rental,19.274707,-81.306345,"Shamrock Road",Grand Cayman,Grand Cayman
osm-way/608135793,"Blossom Village Cottage",villa_rental,19.663888,-80.05968,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-node/9917366684,"Anchor and Den",restaurant,19.288077,-81.373514,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/369024923,"Tortuga Rum Company",restaurant,19.376155,-81.408514,"Northwest Point Road, West Bay",West Bay,Grand Cayman
osm-way/525200498,"Tahu",restaurant,19.3392,-81.389991,"868, West Bay Road",Seven Mile Beach,Grand Cayman
osm-node/3355156992,"Governor's Beach",beach,19.34,-81.38,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-way/62186626,"Spanish Bay Reef",boat_charter,19.372694,-81.410931,"Conch Point Road, West Bay",West Bay,Grand Cayman
osm-way/1134311986,"Malportas Bird Sanctuary",activity,19.347198,-81.20885,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/741281737,"Refuel Gas Station",transport,19.288639,-81.373773,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/442604176,"Cayman Rugby Club",wellness,19.284896,-81.375171,"South Sound Road",George Town,Grand Cayman
osm-way/368981210,"Kingdom Hall of Jehovah's Witnesses",religious,19.377176,-81.411108,"15, Finch Drive, Boatswain",West Bay,Grand Cayman
serp-ChIJkZlnLV-GJY8RW224r7fyoQA-2xokwxfkg,"MUFG Fund Services (Cayman) Ltd",financial,19.28764,-81.372118,"MUFG House, 227 Elgin Ave, George Town, Cayman Islands",George Town,Grand Cayman
osm-way/62225827,"Heritage Club",hotel,19.338497,-81.391196,"West Bay Road, West Bay",Seven Mile Beach,Grand Cayman
osm-way/62225845,"The Palms",hotel,19.375348,-81.407719,"West Bay Road, West Bay",West Bay,Grand Cayman
osm-node/12133258297,"PomPom",restaurant,19.33853,-81.387727,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-way/1134527123,"Spotts Beach",beach,19.2705,-81.3146,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/371896035,"Fidelity Bank",financial,19.285472,-81.376773,"Dr. Roy's Drive, George Town",George Town,Grand Cayman
osm-way/1310780190,"Refuel",transport,19.34066,-81.387804,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
serp-ChIJbRTjYMmIJY8RwJ-5bWXGxFA-wik7islfp,"Spotts Public Beach",beach,19.2705,-81.3146,"Savannah, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/5237175488,"Boggy Sands Café",restaurant,19.375465,-81.407807,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman
osm-node/1118465878,"Paperman's Coffee House",restaurant,19.338345,-81.389373,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-node/1721077119,"Barefoot Man",bar,19.302869,-81.098611,"East End, Grand Cayman, Cayman Islands",East End,Grand Cayman
osm-way/372654683,"Discount Car Rental",transport,19.287709,-81.374927,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/477960276,"Billy's Supermarket",shopping,19.712066,-79.817602,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/373531424,"Souvenirs",shopping,19.305188,-81.099088,"1, Austin Conolly Road",East End,Grand Cayman
serp-ChIJhRDf_BZjL48R9UDC_VzHSXI-wsd7rnphj,"Rum point public beach",beach,19.3728,-81.2714,"9PCH+M3W, Rum Point Dr, Rum Point, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJ-XhV5-X1JY8RcvsyzpcKg9k-qemwyxf9c,"Colliers Public Beach",beach,19.3075,-81.0885,"Austin Conolly Dr, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJE6yBPiqEJY8RHRnybnVFj7M-jik73efhh,"South Sound Public Beach",beach,19.2686,-81.3884,"7J96+CJH, S Sound Rd, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJeR3wKN30JY8Rki9hVbD7pbA-4oto76lml,"Lovers Wall - Grand Cayman",activity,19.288739,-81.372585,"19°17'40.3""N 81°08'39.2""W, 133 Elgin Ave, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJQfJgB06PJY8R2csciYMd0mk-uc248bhu8,"Beach Bay",beach,19.281,-81.22,"7P7F+PH9, Beach Bay Rd, Bodden Town, Cayman Islands",Bodden Town,Grand Cayman
serp-ChIJc3rs-zSHJY8RMzGVD68fW-s-hv0qvvip8,"Vista Beach Bar",bar,19.341984,-81.388846,"Seven Mile Beach, 193 Piper Way, Cayman Islands",Seven Mile Beach,Grand Cayman
serp-ChIJf4SdUoSGJY8RMiWYnAmS_CI-egczv0zyt,"Bayshore Mall",shopping,19.284126,-81.374418,"7JV8+GQF, S Church St, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJDT8zEl-GJY8Rla18cQRxYJc-7oeuxj63n,"Waterfront Centre",shopping,19.28879,-81.371977,"28 N Church St, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJi_Rn9qiHJY8RRj2tledXUY0-qho77i9mo,"Buckingham Square",shopping,19.326868,-81.381111,"720 W Bay Rd, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJN27Wr-uHJY8RgIstZXDMsLg-ienymxpdb,"Caymanian Village",shopping,19.287307,-81.375843,"7JVH+XF7, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJsWcJ2VeGJY8R6eCNOLdT2yo-49ep44g4s,"Bay Town Plaza",shopping,19.331207,-81.380672,"36 W Bay Rd, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJaw4nU6aHJY8RCkxRXWiPG_g-g3nh7l53n,"Caribbean Plaza",shopping,19.284177,-81.375522,"8JJ9+FPM, W Bay Rd, George Town, Cayman Islands",George Town,Grand Cayman
critical-airport-owen-roberts,"Owen Roberts International Airport",transport,19.289,-81.3546,"71 Owen Roberts Drive, George Town, Grand Cayman",George Town,Grand Cayman
critical-cruise-terminal,"George Town Cruise Terminal",transport,19.2866,-81.3744,"Harbour Drive, George Town, Grand Cayman",George Town,Grand Cayman
critical-hospital-hsc,"Health Services Authority Hospital",medical,19.286862,-81.372932,"95 Hospital Road, George Town, Grand Cayman",George Town,Grand Cayman
critical-emergency-911,"Emergency Services (911)",emergency,19.285763,-81.373931,"Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-relation/7609274,"Palm Springs",villa_rental,19.286062,-81.373707,"South Church Street, George Town",George Town,Grand Cayman
osm-node/5122126793,"The Club at Little Cayman",hotel,19.663072,-80.059906,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/62225821,"The Great House",hotel,19.34117,-81.389972,"1329, West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman
osm-way/62225843,"Grand Cayman Beach Suites",hotel,19.341609,-81.389632,"West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman
osm-way/171507109,"East End Dive Lodge",hotel,19.305026,-81.101638,"Austin Conolly Road",East End,Grand Cayman
osm-way/372591921,"Foster Bay Villas",hotel,19.339314,-81.392332,"Esterley Tibbetts Highway, West Bay",Seven Mile Beach,Grand Cayman
osm-relation/1206062,"Laguna Del Mar",hotel,19.285629,-81.375302,"West Bay Road, West Bay, Seven Mile Beach",George Town,Grand Cayman
osm-node/778675399,"Brac Caribbean Beach Village",villa_rental,19.711898,-79.821566,"South Side Road, West End, KY-3",Cayman Brac,Cayman Brac
osm-node/4108847990,"Rockhole",villa_rental,19.286158,-81.374357,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/4108847991,"Corner",villa_rental,19.285808,-81.376092,"Spring Lane",George Town,Grand Cayman
osm-node/5117697401,"Seafarer Condos",villa_rental,19.710496,-79.820124,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/7499654985,"Palm Garden",villa_rental,19.284356,-81.373597,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/7499845486,"SOUTHERN SKIES",villa_rental,19.285414,-81.372097,"SOUTHERN SKIES",George Town,Grand Cayman
osm-node/7499857485,"WATER STREET",villa_rental,19.298451,-81.299566,"Water Street",Grand Cayman,Grand Cayman
osm-node/7499858185,"BEDROCK CIRCLE",villa_rental,19.278962,-81.317611,"Bedrock Circle",Grand Cayman,Grand Cayman
osm-node/7504995685,"Hilton Estates Phase 1",villa_rental,19.286968,-81.373272,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/7505013385,"POINT DEXTER",villa_rental,19.278957,-81.325074,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/7505023385,"Norfolk",villa_rental,19.282972,-81.322012,"Norfolk Drive",Grand Cayman,Grand Cayman
osm-node/7505031285,"SOUTH SHORE",villa_rental,19.273197,-81.327226,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/7505057785,"Mangrove Pointe",villa_rental,19.286619,-81.373792,"Linford Pierson Highway",George Town,Grand Cayman
osm-node/7509136085,"#1 368",villa_rental,19.287546,-81.372782,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/7509146485,"#2 SKY 64",villa_rental,19.286306,-81.375835,"64, Smith Road Villas",George Town,Grand Cayman
osm-node/10032097221,"Turnberry Villas East",villa_rental,19.339092,-81.389282,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-node/11220912224,"Frangipani Villas",villa_rental,19.282293,-81.307496,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/26267428,"Marea Villas",villa_rental,19.665406,-80.060382,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/26269255,"Humble and Polite, Little Cayman",villa_rental,19.658482,-80.107954,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Little Cayman
osm-way/255624846,"Rosedale",villa_rental,19.284259,-81.375959,"765, Crewe Road, George Town",George Town,Grand Cayman
osm-way/370952618,"Poincianas",villa_rental,19.28751,-81.373183,"10, Windermer, George Town",George Town,Grand Cayman
osm-way/371284153,"Melmac Court",villa_rental,19.28868,-81.374412,"Melmac Avenue, George Town",George Town,Grand Cayman
osm-way/371817556,"Windsor Apartments",villa_rental,19.284565,-81.376337,"Columbus Close, George Town",George Town,Grand Cayman
osm-way/373685616,"Coastline Tower",villa_rental,19.287102,-81.374449,"South Church Street, George Town",George Town,Grand Cayman
osm-way/373685618,"The SeaView",villa_rental,19.284115,-81.374854,"272, South Church Street",George Town,Grand Cayman
osm-way/374475183,"Vista Caribe",villa_rental,19.279852,-81.342947,"120, Shamrock Road",Grand Cayman,Grand Cayman
osm-way/442110157,"Emerald Beach Club",villa_rental,19.286647,-81.376791,"South Sound Road, George Town",George Town,Grand Cayman
osm-way/1025039702,"Just Chillin",villa_rental,19.664082,-80.100078,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Little Cayman
osm-way/1026307705,"Mango Villas",villa_rental,19.373343,-81.408259,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman
osm-node/1461773180,"Calico Jacks Bar & Grill",restaurant,19.341906,-81.391011,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-node/3763440404,"Famous Restaurant",restaurant,19.376145,-81.40991,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman
osm-node/3772810352,"Burger Shack",restaurant,19.28425,-81.372212,"Lawrence Boulevard, West Bay",George Town,Grand Cayman
osm-node/3774323571,"Hard Rock Cafe",restaurant,19.287479,-81.376035,"South Church Street, George Town",George Town,Grand Cayman
osm-node/5423702622,"Duke's Bar and Grill",restaurant,19.34163,-81.388644,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-node/6340812285,"Chicken Chicken",restaurant,19.286513,-81.375075,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/372589408,"The Thai Restaurant",restaurant,19.286075,-81.374893,"Shedden Road, George Town",George Town,Grand Cayman
osm-way/372662553,"The Lighthouse",restaurant,19.294587,-81.198732,"Bodden Town Road",Grand Cayman,Grand Cayman
osm-node/6449805011,"I'll Be Back Cafe",restaurant,19.710059,-79.819255,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/12856185053,"Starbucks",restaurant,19.287294,-81.374432,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/6354602094,"Burger King",restaurant,19.280876,-81.343864,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/6446923062,"Barry's Golden Jerk",restaurant,19.710589,-79.818947,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/62281822,"Wendy's",restaurant,19.285731,-81.372425,"West Bay Road, Whitehall Estate, West Bay",George Town,Grand Cayman
osm-node/6441670009,"5 o'clock Somewhere",bar,19.286366,-81.372746,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/4406200416,"Smith Barcadere",beach,19.2766,-81.3911,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/6954160312,"West Bay Public Beach",beach,19.37,-81.4025,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman
osm-way/62225858,"Boatswains Beach",beach,19.3813,-81.4071,"Northwest Point Road, West Bay",West Bay,Grand Cayman
osm-way/374039235,"Water Cay Public Beach",beach,19.3547,-81.2755,"Rum Point, Grand Cayman, Cayman Islands",Rum Point,Grand Cayman
osm-node/3771335587,"Queens Monument",attraction,19.349393,-81.199464,"North Side, Grand Cayman, Cayman Islands",North Side,Grand Cayman
osm-node/3771359534,"Bulrush Walk",attraction,19.351564,-81.200948,"North Side, Grand Cayman, Cayman Islands",North Side,Grand Cayman
osm-node/3773731579,"Captain Marvin's Stingray City, Fishing and Island Tours",activity,19.3757,-81.3048,"Harbour Drive, George Town",George Town,Grand Cayman
osm-node/5117907385,"Brac National Trust Parrot Reserve",attraction,19.707892,-79.821424,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/5117960111,"Booby Birds",attraction,19.712402,-79.819768,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/5275546432,"Corral Gardens Snorkeling Spot",attraction,19.37681,-81.31578,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/5390506534,"Starfish Point",attraction,19.3563,-81.2835,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/6380961499,"Spots Beach - Quiet beach, good for Snorkeling",attraction,19.284667,-81.376677,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/9453960454,"Little Cayman Brac Outlook",attraction,19.709871,-79.818897,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/10032096923,"Red Sail Sports - Stingray Landing",activity,19.33876,-81.391256,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-node/10162309217,"Snorkelling",attraction,19.285631,-81.375946,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/10281454009,"Smith Cove Snorkel Area",attraction,19.2867,-81.3925,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/9454247588,"Eldemire Historic House",attraction,19.711059,-79.821012,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/80290252,"F. J. Harquail Cultural Centre",attraction,19.286429,-81.375884,"Harquail Drive, West Bay",George Town,Grand Cayman
osm-way/372530751,"The National Gallery",attraction,19.288442,-81.373253,"Esterley Tibbetts Highway",George Town,Grand Cayman
osm-node/778675290,"Capt. K. Tibbets",diving_snorkeling,19.708009,-79.819781,"Cayman Brac",Cayman Brac,Cayman Brac
osm-node/5801869438,"Cali Ship Wreck",diving_snorkeling,19.288808,-81.373554,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/776041203,"Governors Creek",boat_charter,19.341571,-81.391403,"Yacht Drive, West Bay",Seven Mile Beach,Grand Cayman
osm-way/22475931,"Former Britannia Golf Course",golf,19.325902,-81.376611,"Peninsula Avenue, West Bay",Grand Cayman,Grand Cayman
